0,0.14497,0.77842,1.9225,3.0677,4.2446,5.029,6.0185,7.0967,8.2681,9.675,10.98,12.305,13.459,14.432,15.297,16.373
0,0.14076,0.76899,1.9168,3.0708,4.2582,5.0481,6.0465,7.1355,8.3196,9.7432,11.064,12.405,13.574,14.56,15.437,16.527
0,0.13651,0.75907,1.9102,3.0729,4.2708,5.0662,6.0736,7.1734,8.3702,9.8103,11.147,12.505,13.688,14.686,15.575,16.681
0,0.1321,0.74856,1.9027,3.0741,4.2825,5.0834,6.0998,7.2104,8.4198,9.8765,11.229,12.603,13.801,14.812,15.712,16.833
0,0.12754,0.73747,1.8943,3.0743,4.2932,5.0996,6.1249,7.2463,8.4684,9.9417,11.31,12.701,13.913,14.937,15.849,16.985
0,0.12295,0.72594,1.885,3.0735,4.303,5.1148,6.1492,7.2813,8.5161,10.006,11.39,12.797,14.024,15.061,15.984,17.136
0,0.11843,0.71411,1.8749,3.0718,4.3117,5.1291,6.1724,7.3153,8.5628,10.069,11.469,12.893,14.134,15.183,16.119,17.285
0,0.11399,0.70198,1.8639,3.0691,4.3195,5.1424,6.1947,7.3484,8.6085,10.132,11.547,12.987,14.243,15.305,16.252,17.434
0,0.10951,0.68942,1.8521,3.0654,4.3264,5.1547,6.216,7.3805,8.6533,10.193,11.624,13.081,14.352,15.426,16.385,17.582
0,0.10494,0.67637,1.8394,3.0607,4.3323,5.1661,6.2363,7.4116,8.6971,10.253,11.7,13.173,14.459,15.546,16.517,17.729
0,0.10037,0.66294,1.8259,3.0551,4.3372,5.1765,6.2557,7.4418,8.7399,10.313,11.775,13.265,14.565,15.665,16.647,17.875
0,0.095906,0.64932,1.8116,3.0486,4.3411,5.1859,6.2741,7.4709,8.7818,10.371,11.849,13.356,14.67,15.783,16.777,18.02
0,0.091568,0.63551,1.7965,3.041,4.3441,5.1944,6.2915,7.4992,8.8226,10.429,11.922,13.445,14.775,15.9,16.906,18.163
0,0.087254,0.62138,1.7806,3.0325,4.3461,5.2019,6.308,7.5264,8.8626,10.485,11.995,13.534,14.878,16.016,17.033,18.306
0,0.082922,0.60689,1.7639,3.023,4.3471,5.2084,6.3235,7.5527,8.9015,10.541,12.066,13.622,14.981,16.131,17.16,18.448
0,0.078647,0.59217,1.7463,3.0126,4.3472,5.214,6.338,7.578,8.9395,10.595,12.136,13.709,15.082,16.245,17.286,18.589
0,0.07453,0.57738,1.7281,3.0012,4.3463,5.2186,6.3515,7.6024,8.9766,10.649,12.206,13.795,15.183,16.359,17.411,18.729
0,0.070537,0.56249,1.7092,2.9888,4.3444,5.2222,6.3641,7.6258,9.0126,10.702,12.274,13.879,15.282,16.471,17.535,18.869
0,0.066587,0.54734,1.6895,2.9755,4.3416,5.2249,6.3758,7.6482,9.0477,10.753,12.341,13.963,15.381,16.582,17.657,19.007
0,0.062686,0.532,1.669,2.9612,4.3378,5.2266,6.3864,7.6696,9.0818,10.804,12.408,14.046,15.478,16.692,17.779,19.144
0,0.058924,0.51664,1.6479,2.946,4.333,5.2273,6.3961,7.6901,9.115,10.854,12.473,14.128,15.575,16.801,17.9,19.28
0,0.05533,0.50131,1.6262,2.9298,4.3273,5.227,6.4048,7.7096,9.1472,10.902,12.538,14.209,15.671,16.91,18.02,19.415
0,0.051829,0.48588,1.6038,2.9127,4.3206,5.2258,6.4126,7.7282,9.1784,10.95,12.601,14.289,15.765,17.017,18.139,19.549
0,0.048401,0.47033,1.5806,2.8946,4.3129,5.2237,6.4194,7.7457,9.2086,10.997,12.664,14.368,15.859,17.123,18.257,19.683
0,0.045101,0.45482,1.5569,2.8755,4.3043,5.2205,6.4252,7.7624,9.2379,11.043,12.725,14.446,15.952,17.229,18.374,19.815
0,0.041975,0.43944,1.5327,2.8556,4.2947,5.2164,6.4301,7.778,9.2662,11.088,12.786,14.524,16.044,17.333,18.491,19.946
0,0.03897,0.42408,1.5079,2.8346,4.2841,5.2113,6.434,7.7927,9.2936,11.132,12.845,14.6,16.134,17.437,18.606,20.077
0,0.036058,0.40872,1.4824,2.8128,4.2725,5.2053,6.4369,7.8064,9.32,11.175,12.904,14.675,16.224,17.539,18.72,20.206
0,0.033273,0.39346,1.4565,2.79,4.26,5.1983,6.4388,7.8191,9.3454,11.217,12.962,14.749,16.313,17.641,18.833,20.335
0,0.030694,0.37864,1.4305,2.7666,4.2467,5.1903,6.4397,7.8306,9.3694,11.257,13.018,14.821,16.4,17.74,18.944,20.46
0,0.028529,0.36576,1.4075,2.7454,4.2343,5.1821,6.4391,7.8393,9.3891,11.291,13.066,14.884,16.476,17.827,19.041,20.571
0,0.027167,0.35752,1.3926,2.7317,4.2262,5.1771,6.4391,7.8452,9.402,11.314,13.097,14.924,16.524,17.882,19.102,20.64
